,code,total_dur,dur_1,departure_1,arrival_1,carriercode_1,dep_date,transfer,dur_2,departure_2,arrival_2,carriercode_2,arr_date,bookable_seats,currency,total,dest,ontime_proba
18352,321,0 days 16:45:00,0 days 01:20:00,LHR,CDG,AF,2022-03-10,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-10,9,EUR,615.87,ICN,0.78138173
18353,77W,0 days 18:15:00,0 days 07:05:00,LGW,DXB,EK,2022-03-10,Y,0 days 08:20:00,DXB,ICN,EK,2022-03-11,9,EUR,623.44,ICN,0.7784878
18354,320,1 days 03:25:00,0 days 01:20:00,LHR,CDG,AF,2022-03-10,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-11,9,EUR,625.64,ICN,0.7784878
18355,319,1 days 05:35:00,0 days 01:20:00,LHR,CDG,AF,2022-03-10,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-11,9,EUR,625.64,ICN,0.7784878
18356,320,1 days 08:25:00,0 days 01:20:00,LHR,CDG,AF,2022-03-10,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-11,9,EUR,625.64,ICN,0.7784878
18357,321,1 days 11:40:00,0 days 01:20:00,LHR,CDG,AF,2022-03-10,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-11,9,EUR,625.64,ICN,0.7784878
18358,E90,0 days 12:50:00,0 days 01:15:00,LCY,AMS,KL,2022-03-10,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-10,9,EUR,633.47,ICN,0.78138173
18359,E90,0 days 13:35:00,0 days 01:10:00,LCY,AMS,KL,2022-03-10,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-10,9,EUR,633.47,ICN,0.78138173
18360,E90,0 days 20:40:00,0 days 01:10:00,LCY,AMS,KL,2022-03-10,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-10,9,EUR,633.47,ICN,0.78138173
18361,E90,0 days 21:20:00,0 days 01:15:00,LCY,AMS,KL,2022-03-10,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-10,9,EUR,633.47,ICN,0.78138173
18362,E90,0 days 22:00:00,0 days 01:20:00,LCY,AMS,KL,2022-03-10,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-10,9,EUR,633.47,ICN,0.78138173
18363,E90,0 days 22:55:00,0 days 01:10:00,LCY,AMS,KL,2022-03-10,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-10,9,EUR,633.47,ICN,0.78138173
18364,E90,1 days 09:55:00,0 days 01:10:00,LCY,AMS,KL,2022-03-10,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,633.47,ICN,0.7784878
18365,333,0 days 13:55:00,0 days 02:55:00,LHR,HEL,AY,2022-03-10,Y,0 days 08:45:00,HEL,ICN,AY,2022-03-10,1,EUR,643.23,ICN,0.78138173
18366,32N,0 days 14:45:00,0 days 01:50:00,LHR,MUC,LH,2022-03-10,Y,0 days 10:15:00,MUC,ICN,LH,2022-03-10,9,EUR,645.89,ICN,0.78138173
18367,32N,0 days 17:10:00,0 days 01:50:00,LHR,MUC,LH,2022-03-10,Y,0 days 10:15:00,MUC,ICN,LH,2022-03-10,9,EUR,645.89,ICN,0.78138173
18368,32N,0 days 18:15:00,0 days 01:50:00,LHR,MUC,LH,2022-03-10,Y,0 days 10:15:00,MUC,ICN,LH,2022-03-10,9,EUR,645.89,ICN,0.78138173
18369,32N,0 days 19:20:00,0 days 01:50:00,LHR,MUC,LH,2022-03-10,Y,0 days 10:15:00,MUC,ICN,LH,2022-03-10,9,EUR,645.89,ICN,0.78138173
18370,781,0 days 17:10:00,0 days 06:45:00,LHR,AUH,EY,2022-03-10,Y,0 days 08:15:00,AUH,ICN,EY,2022-03-11,9,EUR,646.77,ICN,0.7784878
18371,781,0 days 21:20:00,0 days 06:40:00,LHR,AUH,EY,2022-03-10,Y,0 days 08:15:00,AUH,ICN,EY,2022-03-11,9,EUR,646.77,ICN,0.7784878
18372,789,1 days 09:30:00,0 days 06:40:00,LHR,AUH,EY,2022-03-10,Y,0 days 08:15:00,AUH,ICN,EY,2022-03-12,9,EUR,646.77,ICN,0.81018275
18373,32N,0 days 12:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-10,9,EUR,650.96,ICN,0.78138173
18374,32N,0 days 14:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-10,9,EUR,650.96,ICN,0.78138173
18375,32N,0 days 15:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-10,9,EUR,650.96,ICN,0.78138173
18376,32Q,0 days 16:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-10,9,EUR,650.96,ICN,0.78138173
18377,32Q,0 days 17:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-10,9,EUR,650.96,ICN,0.78138173
18378,744,1 days 01:00:00,0 days 05:00:00,LHR,FRA,LH,2022-03-10,Y,0 days 13:30:00,FRA,ICN,LH,2022-03-11,9,EUR,650.96,ICN,0.7784878
18379,744,1 days 04:25:00,0 days 05:00:00,LHR,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,9,EUR,650.96,ICN,0.7784878
18380,32Q,0 days 18:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-10,4,EUR,650.96,ICN,0.78138173
18381,744,0 days 20:00:00,0 days 01:30:00,LHR,FRA,LH,2022-03-10,Y,0 days 13:30:00,FRA,ICN,LH,2022-03-10,4,EUR,650.96,ICN,0.78138173
18382,744,0 days 23:25:00,0 days 01:30:00,LHR,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-10,4,EUR,650.96,ICN,0.78138173
18383,E90,0 days 16:20:00,0 days 01:25:00,LCY,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-10,9,EUR,669.54,ICN,0.78138173
18384,E90,0 days 18:15:00,0 days 01:25:00,LCY,FRA,LH,2022-03-10,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-10,9,EUR,669.54,ICN,0.78138173
18385,388,0 days 18:10:00,0 days 07:00:00,LHR,DXB,EK,2022-03-10,Y,0 days 08:20:00,DXB,ICN,EK,2022-03-11,9,EUR,669.61,ICN,0.7784878
18386,388,0 days 22:40:00,0 days 06:50:00,LHR,DXB,EK,2022-03-10,Y,0 days 08:20:00,DXB,ICN,EK,2022-03-11,9,EUR,669.61,ICN,0.7784878
18387,320,0 days 22:00:00,0 days 01:50:00,LHR,,LX,2022-03-10,N,0 days 00:00:00,ZRH,,,2022-03-10,9,EUR,670.54,,
18388,321,1 days 00:50:00,0 days 01:40:00,LHR,,LX,2022-03-10,N,0 days 00:00:00,ZRH,,,2022-03-10,9,EUR,670.54,,
18389,320,1 days 03:40:00,0 days 01:50:00,LHR,,LX,2022-03-10,N,0 days 00:00:00,ZRH,,,2022-03-10,9,EUR,670.54,,
18390,321,1 days 06:30:00,0 days 01:40:00,LHR,,LX,2022-03-10,N,0 days 00:00:00,ZRH,,,2022-03-10,9,EUR,670.54,,
18391,77L,0 days 17:00:00,0 days 06:50:00,LHR,DOH,QR,2022-03-10,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-11,9,EUR,677.87,ICN,0.7784878
18392,388,0 days 17:50:00,0 days 06:45:00,LHR,DOH,QR,2022-03-10,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-11,9,EUR,677.87,ICN,0.7784878
18393,77L,0 days 22:20:00,0 days 06:50:00,LHR,DOH,QR,2022-03-10,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-11,9,EUR,677.87,ICN,0.7784878
18394,388,0 days 23:40:00,0 days 06:50:00,LHR,DOH,QR,2022-03-10,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-11,9,EUR,677.87,ICN,0.7784878
18395,77W,1 days 10:35:00,0 days 06:50:00,LHR,DOH,QR,2022-03-10,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-12,9,EUR,681.03,ICN,0.81018275
18396,221,0 days 22:20:00,0 days 01:40:00,LCY,,LX,2022-03-10,N,0 days 00:00:00,ZRH,,,2022-03-10,9,EUR,689.12,,
18397,221,1 days 04:00:00,0 days 01:40:00,LCY,,LX,2022-03-10,N,0 days 00:00:00,ZRH,,,2022-03-10,9,EUR,689.12,,
18398,319,0 days 16:45:00,0 days 02:55:00,LHR,HEL,AY,2022-03-10,Y,0 days 08:45:00,HEL,ICN,AY,2022-03-10,9,EUR,705.23,ICN,0.78138173
18399,359,1 days 11:05:00,0 days 12:50:00,LHR,KUL,MH,2022-03-10,Y,0 days 06:15:00,KUL,ICN,MH,2022-03-11,9,EUR,724.44,ICN,0.7784878
18400,359,0 days 10:55:00,0 days 10:55:00,LHR,,OZ,2022-03-10,N,0 days 00:00:00,ICN,,,2022-03-10,9,EUR,912.04,ICN,0.78138173
18401,773,1 days 10:05:00,0 days 14:50:00,LHR,BKK,TG,2022-03-10,Y,0 days 05:25:00,BKK,ICN,TG,2022-03-11,9,EUR,966.79,ICN,0.7784878
18402,773,0 days 19:25:00,0 days 11:25:00,LHR,BKK,TG,2022-03-10,Y,0 days 07:05:00,BKK,ICN,TG,2022-03-11,9,EUR,1078.09,ICN,0.7784878
18403,77W,1 days 00:30:00,0 days 10:35:00,LHR,BKK,TG,2022-03-10,Y,0 days 05:25:00,BKK,ICN,TG,2022-03-11,9,EUR,1078.09,ICN,0.7784878
18404,773,1 days 10:05:00,0 days 11:25:00,LHR,BKK,TG,2022-03-10,Y,0 days 05:25:00,BKK,ICN,TG,2022-03-11,9,EUR,1097.79,ICN,0.7784878
18405,788,0 days 18:05:00,0 days 11:40:00,LHR,NRT,JL,2022-03-10,Y,0 days 02:50:00,HND,ICN,JL,2022-03-11,1,EUR,2971.05,ICN,0.7784878
18406,789,0 days 23:25:00,0 days 07:55:00,LHR,YYZ,AC,2022-03-10,Y,0 days 13:40:00,YYZ,ICN,AC,2022-03-10,9,EUR,3142.24,ICN,0.78138173
18407,77W,0 days 11:00:00,0 days 11:00:00,LHR,,KE,2022-03-10,N,0 days 00:00:00,ICN,,,2022-03-10,7,EUR,6040.28,ICN,0.78138173
18408,7M8,0 days 14:10:00,0 days 02:15:00,LHR,WAW,LO,2022-03-11,Y,0 days 10:45:00,WAW,ICN,LO,2022-03-11,9,EUR,500.76,ICN,0.7784878
18409,333,0 days 13:55:00,0 days 02:55:00,LHR,HEL,AY,2022-03-11,Y,0 days 08:45:00,HEL,ICN,AY,2022-03-11,9,EUR,532.23,ICN,0.7784878
18410,7M8,1 days 08:25:00,0 days 02:25:00,LHR,WAW,LO,2022-03-11,Y,0 days 10:45:00,WAW,ICN,LO,2022-03-12,5,EUR,535.76,ICN,0.81018275
18411,321,0 days 16:15:00,0 days 04:00:00,LGW,IST,TK,2022-03-11,Y,0 days 10:05:00,IST,ICN,TK,2022-03-12,9,EUR,570.46,ICN,0.81018275
18412,321,0 days 23:10:00,0 days 03:50:00,LGW,IST,TK,2022-03-11,Y,0 days 10:05:00,IST,ICN,TK,2022-03-12,9,EUR,570.46,ICN,0.81018275
18413,319,0 days 16:45:00,0 days 02:55:00,LHR,HEL,AY,2022-03-11,Y,0 days 08:45:00,HEL,ICN,AY,2022-03-11,9,EUR,580.23,ICN,0.7784878
18414,73W,0 days 12:50:00,0 days 01:20:00,LHR,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,614.89,ICN,0.7784878
18415,E90,0 days 13:35:00,0 days 01:20:00,LHR,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,614.89,ICN,0.7784878
18416,E90,0 days 14:15:00,0 days 01:20:00,LHR,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,614.89,ICN,0.7784878
18417,73H,0 days 14:55:00,0 days 01:15:00,LHR,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,614.89,ICN,0.7784878
18418,73W,0 days 16:35:00,0 days 01:15:00,LHR,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,614.89,ICN,0.7784878
18419,73H,0 days 18:55:00,0 days 01:20:00,LHR,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,614.89,ICN,0.7784878
18420,73J,0 days 20:40:00,0 days 01:25:00,LHR,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,614.89,ICN,0.7784878
18421,73W,0 days 22:00:00,0 days 01:25:00,LHR,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,614.89,ICN,0.7784878
18422,73H,1 days 00:10:00,0 days 01:30:00,LHR,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,614.89,ICN,0.7784878
18423,350,1 days 10:30:00,0 days 07:45:00,LHR,ADD,ET,2022-03-11,Y,0 days 11:10:00,ADD,ICN,ET,2022-03-12,7,EUR,615.6,ICN,0.81018275
18424,320,0 days 14:10:00,0 days 01:25:00,LHR,CDG,AF,2022-03-11,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-11,9,EUR,615.87,ICN,0.7784878
18425,320,0 days 16:45:00,0 days 01:20:00,LHR,CDG,AF,2022-03-11,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-11,9,EUR,615.87,ICN,0.7784878
18426,789,0 days 15:50:00,0 days 03:50:00,LHR,IST,TK,2022-03-11,Y,0 days 10:05:00,IST,ICN,TK,2022-03-12,9,EUR,618.77,ICN,0.81018275
18427,333,0 days 18:15:00,0 days 03:50:00,LHR,IST,TK,2022-03-11,Y,0 days 10:05:00,IST,ICN,TK,2022-03-12,9,EUR,618.77,ICN,0.81018275
18428,359,0 days 22:00:00,0 days 03:50:00,LHR,IST,TK,2022-03-11,Y,0 days 10:05:00,IST,ICN,TK,2022-03-12,9,EUR,618.77,ICN,0.81018275
18429,321,1 days 12:20:00,0 days 03:50:00,LHR,IST,TK,2022-03-11,Y,0 days 10:05:00,IST,ICN,TK,2022-03-13,9,EUR,618.77,ICN,0.79291934
18430,320,1 days 03:25:00,0 days 01:20:00,LHR,CDG,AF,2022-03-11,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-12,9,EUR,625.64,ICN,0.81018275
18431,319,1 days 05:35:00,0 days 01:20:00,LHR,CDG,AF,2022-03-11,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-12,9,EUR,625.64,ICN,0.81018275
18432,320,1 days 08:25:00,0 days 01:20:00,LHR,CDG,AF,2022-03-11,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-12,9,EUR,625.64,ICN,0.81018275
18433,320,1 days 11:40:00,0 days 01:20:00,LHR,CDG,AF,2022-03-11,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-12,9,EUR,625.64,ICN,0.81018275
18434,E90,0 days 12:50:00,0 days 01:15:00,LCY,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,633.47,ICN,0.7784878
18435,E90,0 days 13:35:00,0 days 01:10:00,LCY,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,633.47,ICN,0.7784878
18436,E90,0 days 20:40:00,0 days 01:10:00,LCY,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,633.47,ICN,0.7784878
18437,E90,0 days 21:20:00,0 days 01:15:00,LCY,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,633.47,ICN,0.7784878
18438,E90,0 days 22:00:00,0 days 01:20:00,LCY,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,633.47,ICN,0.7784878
18439,E90,0 days 22:55:00,0 days 01:10:00,LCY,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-11,9,EUR,633.47,ICN,0.7784878
18440,E90,1 days 09:55:00,0 days 01:10:00,LCY,AMS,KL,2022-03-11,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-12,9,EUR,633.47,ICN,0.81018275
18441,777,0 days 18:10:00,0 days 06:40:00,LGW,DOH,QR,2022-03-11,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-12,9,EUR,633.56,ICN,0.81018275
18442,32N,0 days 14:45:00,0 days 01:50:00,LHR,MUC,LH,2022-03-11,Y,0 days 10:15:00,MUC,ICN,LH,2022-03-11,9,EUR,645.89,ICN,0.7784878
18443,32N,0 days 17:10:00,0 days 01:50:00,LHR,MUC,LH,2022-03-11,Y,0 days 10:15:00,MUC,ICN,LH,2022-03-11,9,EUR,645.89,ICN,0.7784878
18444,32N,0 days 18:15:00,0 days 01:50:00,LHR,MUC,LH,2022-03-11,Y,0 days 10:15:00,MUC,ICN,LH,2022-03-11,9,EUR,645.89,ICN,0.7784878
18445,32N,0 days 19:20:00,0 days 01:50:00,LHR,MUC,LH,2022-03-11,Y,0 days 10:15:00,MUC,ICN,LH,2022-03-11,9,EUR,645.89,ICN,0.7784878
18446,77W,0 days 18:15:00,0 days 07:05:00,LGW,DXB,EK,2022-03-11,Y,0 days 08:20:00,DXB,ICN,EK,2022-03-12,9,EUR,647.44,ICN,0.81018275
18447,32N,0 days 12:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-11,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,9,EUR,650.96,ICN,0.7784878
18448,32Q,0 days 17:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-11,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,9,EUR,650.96,ICN,0.7784878
18449,32Q,0 days 14:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-11,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,6,EUR,650.96,ICN,0.7784878
18450,32N,0 days 15:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-11,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,6,EUR,650.96,ICN,0.7784878
18451,32Q,0 days 16:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-11,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,6,EUR,650.96,ICN,0.7784878
18452,E90,0 days 16:20:00,0 days 01:25:00,LCY,FRA,LH,2022-03-11,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,9,EUR,669.54,ICN,0.7784878
18453,E90,0 days 18:15:00,0 days 01:25:00,LCY,FRA,LH,2022-03-11,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,9,EUR,669.54,ICN,0.7784878
18454,320,0 days 22:00:00,0 days 01:50:00,LHR,,LX,2022-03-11,N,0 days 00:00:00,ZRH,,,2022-03-11,9,EUR,670.54,,
18455,321,1 days 00:50:00,0 days 01:40:00,LHR,,LX,2022-03-11,N,0 days 00:00:00,ZRH,,,2022-03-11,9,EUR,670.54,,
18456,320,1 days 03:40:00,0 days 01:50:00,LHR,,LX,2022-03-11,N,0 days 00:00:00,ZRH,,,2022-03-11,9,EUR,670.54,,
18457,321,1 days 06:30:00,0 days 01:40:00,LHR,,LX,2022-03-11,N,0 days 00:00:00,ZRH,,,2022-03-11,9,EUR,670.54,,
18458,781,0 days 17:10:00,0 days 06:45:00,LHR,AUH,EY,2022-03-11,Y,0 days 08:15:00,AUH,ICN,EY,2022-03-12,9,EUR,670.77,ICN,0.81018275
18459,781,0 days 21:20:00,0 days 06:40:00,LHR,AUH,EY,2022-03-11,Y,0 days 08:15:00,AUH,ICN,EY,2022-03-12,9,EUR,670.77,ICN,0.81018275
18460,789,1 days 09:30:00,0 days 06:40:00,LHR,AUH,EY,2022-03-11,Y,0 days 08:15:00,AUH,ICN,EY,2022-03-13,9,EUR,670.77,ICN,0.79291934
18461,221,0 days 22:20:00,0 days 01:40:00,LCY,,LX,2022-03-11,N,0 days 00:00:00,ZRH,,,2022-03-11,9,EUR,689.12,,
18462,221,1 days 04:00:00,0 days 01:40:00,LCY,,LX,2022-03-11,N,0 days 00:00:00,ZRH,,,2022-03-11,9,EUR,689.12,,
18463,388,1 days 09:50:00,0 days 06:45:00,LHR,DXB,EK,2022-03-11,Y,0 days 08:20:00,DXB,ICN,EK,2022-03-13,9,EUR,693.61,ICN,0.79291934
18464,388,1 days 11:30:00,0 days 07:00:00,LHR,DXB,EK,2022-03-11,Y,0 days 08:20:00,DXB,ICN,EK,2022-03-13,9,EUR,693.61,ICN,0.79291934
18465,388,1 days 12:50:00,0 days 06:50:00,LHR,DXB,EK,2022-03-11,Y,0 days 08:20:00,DXB,ICN,EK,2022-03-13,9,EUR,693.61,ICN,0.79291934
18466,77L,0 days 17:00:00,0 days 06:50:00,LHR,DOH,QR,2022-03-11,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-12,9,EUR,701.87,ICN,0.81018275
18467,388,0 days 17:50:00,0 days 06:45:00,LHR,DOH,QR,2022-03-11,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-12,9,EUR,701.87,ICN,0.81018275
18468,77L,0 days 22:20:00,0 days 06:50:00,LHR,DOH,QR,2022-03-11,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-12,9,EUR,701.87,ICN,0.81018275
18469,388,0 days 23:40:00,0 days 06:50:00,LHR,DOH,QR,2022-03-11,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-12,9,EUR,701.87,ICN,0.81018275
18470,77W,1 days 10:35:00,0 days 06:50:00,LHR,DOH,QR,2022-03-11,Y,0 days 08:40:00,DOH,ICN,QR,2022-03-13,9,EUR,705.03,ICN,0.79291934
18471,359,1 days 11:05:00,0 days 12:50:00,LHR,KUL,MH,2022-03-11,Y,0 days 06:15:00,KUL,ICN,MH,2022-03-12,9,EUR,724.44,ICN,0.81018275
18472,32Q,0 days 18:55:00,0 days 01:35:00,LHR,FRA,LH,2022-03-11,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,4,EUR,733.96,ICN,0.7784878
18473,744,0 days 20:00:00,0 days 01:30:00,LHR,FRA,LH,2022-03-11,Y,0 days 13:30:00,FRA,ICN,LH,2022-03-11,4,EUR,733.96,ICN,0.7784878
18474,744,0 days 23:25:00,0 days 01:30:00,LHR,FRA,LH,2022-03-11,Y,0 days 09:15:00,FRA,ICN,LH,2022-03-11,4,EUR,733.96,ICN,0.7784878
18475,773,1 days 10:05:00,0 days 11:25:00,LHR,BKK,TG,2022-03-11,Y,0 days 05:25:00,BKK,ICN,TG,2022-03-12,9,EUR,816.79,ICN,0.81018275
18476,359,0 days 10:55:00,0 days 10:55:00,LHR,,OZ,2022-03-11,N,0 days 00:00:00,ICN,,,2022-03-11,9,EUR,912.04,ICN,0.7784878
18477,77W,0 days 11:00:00,0 days 11:00:00,LHR,,KE,2022-03-11,N,0 days 00:00:00,ICN,,,2022-03-11,9,EUR,912.04,ICN,0.7784878
18478,773,0 days 19:25:00,0 days 11:25:00,LHR,BKK,TG,2022-03-11,Y,0 days 07:05:00,BKK,ICN,TG,2022-03-12,9,EUR,1078.09,ICN,0.81018275
18479,77W,1 days 00:30:00,0 days 10:35:00,LHR,BKK,TG,2022-03-11,Y,0 days 05:25:00,BKK,ICN,TG,2022-03-12,9,EUR,1078.09,ICN,0.81018275
18480,773,1 days 10:05:00,0 days 14:50:00,LHR,BKK,TG,2022-03-11,Y,0 days 05:25:00,BKK,ICN,TG,2022-03-12,9,EUR,1097.79,ICN,0.81018275
18481,359,0 days 21:20:00,0 days 12:55:00,LHR,SIN,SQ,2022-03-11,Y,0 days 06:25:00,SIN,ICN,SQ,2022-03-12,9,EUR,1167.76,ICN,0.81018275
18482,77W,1 days 01:45:00,0 days 12:55:00,LHR,SIN,SQ,2022-03-11,Y,0 days 06:25:00,SIN,ICN,SQ,2022-03-13,9,EUR,1167.76,ICN,0.79291934
18483,359,1 days 03:15:00,0 days 12:55:00,LHR,SIN,SQ,2022-03-11,Y,0 days 06:25:00,SIN,ICN,SQ,2022-03-13,9,EUR,1167.76,ICN,0.79291934
18484,77W,1 days 12:55:00,0 days 12:55:00,LHR,SIN,SQ,2022-03-11,Y,0 days 06:25:00,SIN,ICN,SQ,2022-03-13,9,EUR,1167.76,ICN,0.79291934
18485,359,1 days 14:40:00,0 days 12:55:00,LHR,SIN,SQ,2022-03-11,Y,0 days 06:25:00,SIN,ICN,SQ,2022-03-13,9,EUR,1167.76,ICN,0.79291934
18486,788,0 days 21:55:00,0 days 11:55:00,LHR,NRT,JL,2022-03-11,Y,0 days 02:50:00,HND,ICN,JL,2022-03-12,9,EUR,2854.81,ICN,0.81018275
18487,789,0 days 18:05:00,0 days 11:40:00,LHR,NRT,JL,2022-03-11,Y,0 days 02:50:00,HND,ICN,JL,2022-03-12,9,EUR,2971.05,ICN,0.81018275
18488,789,0 days 23:25:00,0 days 07:55:00,LHR,YYZ,AC,2022-03-11,Y,0 days 13:40:00,YYZ,ICN,AC,2022-03-11,9,EUR,3142.24,ICN,0.7784878
18489,333,0 days 13:55:00,0 days 02:55:00,LHR,HEL,AY,2022-03-12,Y,0 days 08:45:00,HEL,ICN,AY,2022-03-12,9,EUR,532.23,ICN,0.81018275
18490,7M8,0 days 16:15:00,0 days 02:15:00,LHR,WAW,LO,2022-03-12,Y,0 days 10:45:00,WAW,ICN,LO,2022-03-12,9,EUR,535.76,ICN,0.81018275
18491,320,0 days 16:45:00,0 days 02:55:00,LHR,HEL,AY,2022-03-12,Y,0 days 08:45:00,HEL,ICN,AY,2022-03-12,9,EUR,580.23,ICN,0.81018275
18492,E90,0 days 12:50:00,0 days 01:20:00,LHR,AMS,KL,2022-03-12,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-12,9,EUR,614.89,ICN,0.81018275
18493,E90,0 days 13:35:00,0 days 01:20:00,LHR,AMS,KL,2022-03-12,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-12,9,EUR,614.89,ICN,0.81018275
18494,E90,0 days 14:15:00,0 days 01:20:00,LHR,AMS,KL,2022-03-12,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-12,9,EUR,614.89,ICN,0.81018275
18495,E90,0 days 14:55:00,0 days 01:10:00,LHR,AMS,KL,2022-03-12,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-12,9,EUR,614.89,ICN,0.81018275
18496,73H,0 days 16:35:00,0 days 01:15:00,LHR,AMS,KL,2022-03-12,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-12,9,EUR,614.89,ICN,0.81018275
18497,73H,0 days 19:25:00,0 days 01:15:00,LHR,AMS,KL,2022-03-12,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-12,9,EUR,614.89,ICN,0.81018275
18498,73H,0 days 22:00:00,0 days 01:25:00,LHR,AMS,KL,2022-03-12,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-12,9,EUR,614.89,ICN,0.81018275
18499,73H,1 days 00:10:00,0 days 01:30:00,LHR,AMS,KL,2022-03-12,Y,0 days 10:30:00,AMS,ICN,KL,2022-03-12,9,EUR,614.89,ICN,0.81018275
18500,320,0 days 14:10:00,0 days 01:25:00,LHR,CDG,AF,2022-03-12,Y,0 days 10:55:00,CDG,ICN,AF,2022-03-12,9,EUR,615.87,ICN,0.81018275
